title,content,source,year,category,dataset_name,source_url,crawl_source,crawl_date,license_note
2025年10月28日外交部发言人郭嘉昆主持例行记者会 片段 9,"真实巴西记者：昨天，巴西总统卢拉在吉隆坡表示支持马来西亚成为金砖正式成员。中方对此是否支持？
郭嘉昆：金砖国家是新兴市场国家和发展中国家合作的重要平台，为世界多极化和国际关系民主化注入强劲动力，得到南方国家广泛认同。金砖国家重视“全球南方”伙伴参与金砖合作的积极意愿，欢迎马来西亚和更多志同道合的伙伴参与金砖合作，共同推动国际秩序朝着更加公正合理方向发展。 《北京青年报》记者：《全面禁止核试验条约》组织筹委会临时技术秘书处执行秘书弗洛伊德在社交平台表示，2026年是条约达成30周年，中国在开放签署首日即签署条约，积极推进国际监测台站核证等工作；中国启动两所辅助地震台站核证程序，体现了中方践行多边主义、致力于全球和平与安全。请问中方对此有何评论？",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251028_11742415.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月28日外交部发言人郭嘉昆主持例行记者会 片段 10,"法新社记者：追问关于日美领导人会晤的问题，双方签署了稀土合作协议，以确保稀土供应。中方对此有何评论？
郭嘉昆：刚才我们已经回答了有关问题。 相关附件",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251028_11742415.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月29日外交部发言人郭嘉昆主持例行记者会 片段 1,"总台央视记者：近期亚太区域经济一体化进程取得积极进展，中国—东盟自贸区3.0版升级议定书正式签署，第五次区域全面经济伙伴关系协定（RCEP）领导人会议召开并发表联合声明。与此同时，国际货币基金组织等也警告称，尽管亚太地区仍是全球增长最快地区，但关税上调和保护主义抬头可能加重经济脆弱性。发言人如何看待亚太经济合作前景？中方将发挥怎样的作用？
郭嘉昆：亚太是全球经济最富活力的板块和最具动能的引擎，在区域合作和经济一体化方面走在世界前列。《区域全面经济伙伴关系协定》生效实施3年多来，各成员间经贸合作持续深化，区域经济保持较快增长。中国与东盟连续5年互为最大贸易伙伴，中国—东盟自贸区3.0版升级议定书的签署是双方深化经贸关系重大成果，将为亚太乃至全球经济增长注入更多动力和信心。国际货币基金组织最新报告预计，今年亚太地区经济增速为4.5％，继续领跑全球。事实证明，开放合作、融合发展是缔造“亚太奇迹”的关键密码，也是亚太各国共迎挑战、共创未来的必由之路。 中国是亚太大家庭的负责任一员。从高质量实施《区域全面经济伙伴关系协定》，到积极推进加入《全面与进步跨太平洋伙伴关系协定》《数字经济伙伴关系协定》，从主动对接国际高标准经贸规则，到推动现有自贸协定提质升级，中国以实际行动引领亚太自贸区建设，为团结合作赋能，为共同发展助力。不久前，中国共产党二十届四中全会审议通过了“十五五”规划建议，提出积极扩大自主开放，加快推进区域和双边贸易投资协定进程，扩大高标准自贸区网络。中方将继续以自身高水平对外开放带动区域经济一体化，推动构建开放包容、创新增长、互联互通、合作共赢的亚太命运共同体。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251029_11743157.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月29日外交部发言人郭嘉昆主持例行记者会 片段 2,"法新社记者：中美元首将于明天在韩国釜山举行会晤。特朗普表示感到乐观，很多问题都会得到解决。中方对会晤有何期待？
郭嘉昆：元首外交对中美关系发挥着不可替代的战略引领作用。此次会晤，两国元首将就事关中美关系的战略性、长远性问题，以及共同关心的重大问题深入沟通。我们愿同美方共同努力，推动此次会晤取得积极成果，为中美关系稳定发展作出新指引、注入新动力。我们会适时发布会晤具体情况。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251029_11743157.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月29日外交部发言人郭嘉昆主持例行记者会 片段 3,"共同社记者：中国领导人将于明天访问韩国，日本新首相高市早苗也将访问韩国。请问中日领导人是否将举行会晤？
郭嘉昆：你提到的具体会晤，我目前没有可以提供的信息。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251029_11743157.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月29日外交部发言人郭嘉昆主持例行记者会 片段 4,"法新社记者：关于中美元首会晤，特朗普特别提到可能在会晤中同中方讨论降低对华加征芬太尼关税一事。中方对此有何回应？
郭嘉昆：中方在这个问题上的立场是一贯的、明确的。中国是禁毒最坚决、政策最彻底、纪录最良好的国家，也是世界上列管物质最多、管制最严格的国家之一。中方对美国人民遭受的芬太尼危机表示同情，曾为此提供帮助并取得积极效果，对继续同美方开展合作持开放态度。美方应采取实际行动，为双方合作创造必要条件。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251029_11743157.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月29日外交部发言人郭嘉昆主持例行记者会 片段 5,"法新社记者：据报道，近期中国自美采购大豆，这也是中方年内首次采购。外交部对此有何评论？
郭嘉昆：中方在有关问题上的立场是一贯的。具体问题建议向中方主管部门询问。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251029_11743157.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月29日外交部发言人郭嘉昆主持例行记者会 片段 6,"日本电视网记者：昨天，中国外长同日本外相通电话。中方表示注意到日本新内阁释放的一些积极信号。发言人能否介绍“积极信号”具体指什么？
郭嘉昆：中方已经发布此次通话消息。我们注意到，日方在通话中表示，中国是日本重要邻国，高市首相高度重视日中关系，日方从来无意同中方脱钩断链。中方重视日方上述表态，希望日方恪守中日四个政治文件原则，同中方一道维护好中日关系的政治基础，推动中日关系沿着正确方向继续改善发展。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251029_11743157.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月29日外交部发言人郭嘉昆主持例行记者会 片段 7,"法新社记者：英伟达首席执行官黄仁勋表示，希望美国生产的人工智能芯片能够在华销售。中方是否欢迎美国在华销售人工智能芯片？
郭嘉昆：具体问题建议向中方主管部门询问。中方已多次表明在美输华芯片问题上的原则立场，希望美方以实际行动维护全球产供链稳定。 相关附件",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251029_11743157.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月30日外交部发言人郭嘉昆主持例行记者会 片段 1,"深圳卫视记者：据报道，根据巴拉圭本月最新民调，有58.3％的巴拉圭民众认为同中国建交非常重要，29.8％认为很重要，总占比近90％。多位巴拉圭议员呼吁巴政府同中国建交，同台湾当局“断交”。请问中方对此有何评论？
郭嘉昆：中方注意到有关报道。近年来，我们多次听到巴拉圭各界朋友关于发展对华关系的强烈呼声，有关民调再次显示巴拉圭人民对中巴建交的热烈期盼。 我们想再次强调，中国统一是不可阻挡的历史大势，同台湾当局保持所谓“外交关系”不仅不符合巴拉圭国家和人民根本和长远利益，也同国际社会坚持一个中国原则的普遍共识背道而驰。我们奉劝巴拉圭政府倾听人民的呼声，早日改弦更张，站到历史正确一边，作出承认一个中国原则、同台湾当局断绝所谓“外交关系”的正确抉择。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251030_11744014.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月30日外交部发言人郭嘉昆主持例行记者会 片段 2,"法新社记者：今天上午中美元首釜山会晤后，特朗普总统表示将于明年4月访问中国。外交部能否确认？能否介绍中国领导人明年应邀访美的具体时间安排？
郭嘉昆：关于中美元首会晤，中方已经发布了消息，你可以查阅。两国元首同意保持经常性交往。特朗普总统期待明年早些时候访华，邀请习近平主席访问美国。 韩国《中央日报》记者：昨天韩美领导人在会谈中讨论了核动力推进潜艇，今天特朗普总统表示将批准在韩华费城造船厂建造。中方对此有何评论？",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251030_11744014.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月30日外交部发言人郭嘉昆主持例行记者会 片段 3,"路透社记者：美方表示，中方同意暂停实施稀土出口管制措施。发言人能否介绍具体情况？中方仅暂停实施10月份出台的管制措施，还是连同4月份出台的管制措施一并暂停？
郭嘉昆：中方已经发布了中美元首会晤的消息稿，你可以查阅。习近平主席在会晤中指出，两国经贸团队就重要经贸问题深入交换意见，形成了解决问题的共识。双方团队要尽快细化和敲定后续工作，将共识维护好、落实好。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251030_11744014.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月30日外交部发言人郭嘉昆主持例行记者会 片段 4,"俄新社记者：特朗普总统表示，他已下令与其他据称拥有核试验计划的国家在“平等”基础上进行核试验。他还说，目前美国拥有最大核武库，但中国可能在五年内赶上美国。中方对此有何评论？
郭嘉昆：中方希望美方切实遵守《全面禁止核试验条约》义务和“暂停核试验”承诺，以实际行动维护国际核裁军与核不扩散体系，维护全球战略平衡与稳定。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251030_11744014.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月30日外交部发言人郭嘉昆主持例行记者会 片段 5,"彭博社记者：据报道，七国集团将宣布成立一个“关键矿产生产联盟”，以抗衡中国市场主导地位。外交部对此有何评论？
郭嘉昆：中方对出口管制体系进行规范和完善，符合国际通行做法，目的是更好维护世界和平与地区稳定，履行防扩散等国际义务。我们敦促七国集团切实遵守市场经济原则和国际经贸规则，停止以“小圈子”规则破坏国际经贸秩序，共同维护世界经济稳定发展。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251030_11744014.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月30日外交部发言人郭嘉昆主持例行记者会 片段 6,"俄新社记者：特朗普总统此前表示，美俄正在讨论核裁军问题，如果双方在该问题上取得进展，中国可能也加入讨论。中方对此有何评论？
郭嘉昆：关于核裁军问题，中方立场是一贯的、明确的。 相关附件",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251030_11744014.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月31日外交部发言人郭嘉昆主持例行记者会 片段 1,"总台央视记者：发言人能否介绍中俄总理第三十次定期会晤背景及有关安排？中方对此次会晤有何期待？
郭嘉昆：在习近平主席和普京总统战略引领下，中俄关系保持高水平发展，各领域合作呈现积极稳健推进势头。中俄总理定期会晤是推动落实两国元首共识，统筹协调双方务实合作的重要机制。会晤期间，两国总理将全面梳理各方向合作进展，规划下一阶段合作，并就共同关心的问题深入交换意见。 明年，中俄两国将迎来《中俄睦邻友好合作条约》签署25周年和战略协作伙伴关系建立30周年。我们期待通过此次总理定期会晤，进一步增进互信，凝聚共识，推动合作，为中俄新时代全面战略协作伙伴关系发展注入更强动力。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251031_11744942.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月31日外交部发言人郭嘉昆主持例行记者会 片段 2,"中新社记者：中方刚刚发布了丁薛祥副总理将作为习近平主席特别代表出席贝伦气候峰会的消息。请问中方对此次峰会成果有何期待？
郭嘉昆：今年是《巴黎协定》达成10周年和新一轮国家自主贡献提交年，全球气候治理迎来关键节点。今年以来，习近平主席在联合国秘书长古特雷斯和巴西总统卢拉共同主持的两场气候峰会上发表重要致辞，并宣布中国新一轮国家自主贡献，彰显中国在气候治理领域的引领作用和负责任大国形象。中方愿以中国成就、中国方案，为全球气候治理注入更强劲信心和动力，并希望与各方一道，高举多边主义旗帜，加强团结协作，推动全球绿色低碳转型，共建清洁美丽世界。预祝本次会议取得圆满成功，为世界留下“巴西印记”，成为应对全球气候变化的重要里程碑。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251031_11744942.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月31日外交部发言人郭嘉昆主持例行记者会 片段 3,"日本电视网记者：今天，中日领导人将在韩国举行会晤。中方期待本次会晤取得哪些成果？
郭嘉昆：据我所知，双方就会晤问题保持着沟通。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251031_11744942.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月31日外交部发言人郭嘉昆主持例行记者会 片段 4,"路透社记者：美国财长贝森特表示，最早可能在下周签署中美贸易协议。中方是否也有同样预期？外交部能否介绍中方调整对美进口商品加征关税的具体安排？昨天，中国商务部表示，中方将相应调整针对美方的反制措施，对此应如何解读？
郭嘉昆：中美元首在釜山会晤期间，讨论了经贸关系等议题，同意加强经贸等领域合作。中方主管部门昨天也介绍了吉隆坡经贸磋商的成果。中美经贸关系的本质是互利共赢。正如习近平主席指出，经贸应该继续成为中美关系的压舱石和推进器，而不是绊脚石和冲突点。中方愿同美方一道，落实好两国元首重要共识，本着平等、尊重、互惠原则，通过对话协商不断压缩问题清单，拉长合作清单，推动中美关系健康、稳定、可持续发展，为世界注入更多确定性和稳定性。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251031_11744942.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月31日外交部发言人郭嘉昆主持例行记者会 片段 5,"总台中国之声记者：中方对丁薛祥副总理此次访问乌拉圭、巴西有何期待？
郭嘉昆：乌拉圭是中国传统友好国家和全面战略伙伴。建交37年来，两国关系始终保持良好发展势头。中方期待同乌方一道，以此访为契机，推动中乌全面战略伙伴关系不断取得新进展，更好惠及两国人民。 中国和巴西同为发展中大国、全球主要新兴市场国家、金砖国家和全球南方重要成员，中巴关系始终走在中国同发展中国家关系前列。过去一年，习近平主席和卢拉总统成功实现互访，携手构建更公正世界和更可持续星球的中巴命运共同体建设顺利推进。中方期待同巴方一道，以此访为契机，进一步深化发展战略对接，共同为维护多边主义、捍卫国际公平正义作出更大贡献。 《环球时报》记者：当地时间10月29日，第80届联大投票通过了“必须终止美国对古巴的经济、商业和金融封锁”决议草案，结果为165票赞成，12票弃权，美国等7国投下反对票。请问中方对此有何评论？",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251031_11744942.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月31日外交部发言人郭嘉昆主持例行记者会 片段 6,"路透社记者：昨天，中方宣布暂停实施10月9日公布的相关出口管制措施。这适用于所有国家还是只针对美国？
郭嘉昆：具体问题建议向中方主管部门询问。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251031_11744942.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月31日外交部发言人郭嘉昆主持例行记者会 片段 7,"印度报业托拉斯记者：特朗普总统将中美元首会晤形容为“两国集团（G2）”会晤。这给外界一个印象，即中美正在努力构建“两国集团”。如确实如此，这可能对世界秩序产生重大影响。中方对此有何评论？此外，中美即将达成贸易协议，这是否会削弱中方反对单边主义、支持多边主义的立场？
郭嘉昆：正如习近平主席在会晤中指出，中美在地区和国际舞台应该良性互动；当今世界还有很多难题，中国和美国可以共同展现大国担当，携手多办一些有利于两国和世界的大事、实事、好事。 中国一贯奉行独立自主的和平外交政策。作为最大的发展中国家、不结盟运动的伙伴、全球南方的一员，中国始终站在广大发展中国家一边，将继续践行真正的多边主义，同各国共同维护以世贸组织为核心的多边贸易体制，恪守《联合国宪章》和国际关系基本准则，推进平等有序的世界多极化和普惠包容的经济全球化，为世界注入更多确定性和稳定性。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251031_11744942.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月31日外交部发言人郭嘉昆主持例行记者会 片段 8,"法新社记者：外交部能否介绍中国和加拿大领导人会见的情况？双方是否讨论了与现有经贸措施相关的贸易协议？
郭嘉昆：中方刚刚发布了习近平主席会见加拿大总理的快讯。关于会见具体情况，我们会适时发布消息，请你保持关注。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251031_11744942.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月31日外交部发言人郭嘉昆主持例行记者会 片段 9,"彭博社记者：美国贸易代表格里尔表示，尽管中美昨天达成“贸易休战”协议，但美国仍将继续对中国履行中美第一阶段经贸协议的情况进行调查。外交部对此有何评论？
郭嘉昆：我刚才已经回答了相关问题。中美元首在釜山会晤期间，双方一致同意加强经贸等领域合作。中方愿同美方一道，落实好两国元首达成的重要共识，在平等、尊重、互惠基础上，通过对话协商压缩问题清单，拉长合作清单，共同推动中美关系健康、稳定、可持续发展。 相关附件",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251031_11744942.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月9日外交部发言人郭嘉昆主持例行记者会 片段 1,"总台央视记者：中方发布了习近平主席将出席全球妇女峰会开幕式并发表主旨讲话的消息，能否进一步介绍峰会整体情况？
郭嘉昆：今年是联合国成立80周年，也是联合国第四次世界妇女大会即北京世妇会召开30周年。30年前，北京世妇会通过《北京宣言》和《行动纲领》，成为世界妇女事业发展的里程碑。2020年，习近平主席视频出席联合国大会纪念北京世妇会高级别会议并发表重要讲话，倡议在2025年再次召开全球妇女峰会。 为落实习近平主席提出的重要倡议，10月13日至14日，中方将同联合国妇女署在北京合办全球妇女峰会。此次峰会旨在重温北京世妇会精神，推动各方加快落实《北京宣言》和《行动纲领》，为促进全球性别平等和妇女全面发展注入新动力，推动构建人类命运共同体。习近平主席将出席峰会开幕式并发表主旨讲话。数十位来自各大洲的国家元首和政府首脑、议会领导人、副总理和部长级官员、国际组织负责人及友好人士将共襄盛会。我们期待同国际社会一道，把本次峰会办成功、办精彩，推动会议成为世界妇女事业发展史上又一座里程碑。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251009_11724430.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月9日外交部发言人郭嘉昆主持例行记者会 片段 2,"俄新社记者：意大利副总理兼外长塔亚尼表示，请求中国支持2026年2月冬奥会期间针对包括乌克兰和中东地区冲突在内的所有战争的奥林匹克休战决议。中方是否支持这一决议？
郭嘉昆：奥林匹克休战传统源远流长，承载着人类渴望和平、守望相助的美好追求，同联合国维护国际和平与安全的初心使命一脉相承。当前，世界既不太平也不安宁，地区安全热点此起彼伏。中方支持以奥林匹克休战决议为契机，以对话消弭分歧、以合作替代对抗，增进相互理解，维护世界和平与发展。 《中国日报》记者：据报道，联合国人权理事会第60届会议协商一致通过中国主提的经社文权利决议。发言人能否进一步介绍相关情况？",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251009_11724430.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月9日外交部发言人郭嘉昆主持例行记者会 片段 3,"总台CGTN记者：近日，印度外交部表示，印度和中国之间的直航航班将于10月底前恢复。中方对此有何评论？
郭嘉昆：中国和印度将于今年10月底前恢复直航航班，这是双方认真落实习近平主席和莫迪总理8月31日天津会晤重要共识的最新体现，也是便利中印两国28亿多人民友好交往的积极举措。 中方愿同印方一道努力，坚持从战略高度和长远角度看待和处理中印关系，做睦邻友好的朋友、相互成就的伙伴，实现“龙象共舞”，更多更好惠及两国人民，为维护亚洲乃至世界的和平与繁荣作出应有贡献。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251009_11724430.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月9日外交部发言人郭嘉昆主持例行记者会 片段 4,"英国广播公司记者：名为克里斯托弗·卡什和克里斯托弗·贝里的两名英国人被指控在英为中国从事间谍活动。中方对此有何回应？
郭嘉昆：关于你提到的案件，英方司法部门既然已经撤销起诉，充分说明所谓“为中国从事间谍活动”的说法纯属子虚乌有。中方坚决反对借炒作“间谍活动”、渲染“中国威胁”对中国进行诬蔑抹黑，奉劝英方一些人不要患上被迫害妄想症。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251009_11724430.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月9日外交部发言人郭嘉昆主持例行记者会 片段 5,"法新社记者：中国国务院总理李强今天抵达朝鲜，参加朝鲜劳动党成立80周年庆祝活动。这是2009年以来中国总理首次访问朝鲜。中方想借此次访问向世界传递什么信号？
郭嘉昆：关于李强总理访问朝鲜，中方已经发布了消息，你可以查阅。中朝是传统友好邻邦。维护好、巩固好、发展好中朝关系始终是中国党和政府坚定不移的战略方针。今年是朝鲜劳动党建党80周年。中方愿以此访为契机，同朝方一道，以两党两国最高领导人重要共识为指引，加强战略沟通，密切交往合作，推动中朝传统友好合作关系不断向前发展。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251009_11724430.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月9日外交部发言人郭嘉昆主持例行记者会 片段 6,"英国广播公司记者：习近平主席会否出席本月底至下月初在韩国举办的亚太经合组织领导人非正式会议？届时他是否将访问韩国，并与美国总统特朗普会晤？
郭嘉昆：中方高度重视亚太经合组织合作，愿同各方一道，推动今年会议取得积极成果，助力亚太和世界经济增长。关于你提到的具体问题，我目前没有可以提供的信息。 《北京青年报》记者：据报道，安第斯共同体近日举行第三十一次外长理事会，会议讨论通过接纳中国成为观察员国。中方对此有何评论？",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251009_11724430.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月9日外交部发言人郭嘉昆主持例行记者会 片段 7,"法新社记者：美国政府昨天称，已解雇一名未申报与中国公民存在恋爱关系的美国务院雇员。外交部对此有何评论？
郭嘉昆：这是美方内部事务，我们不作评论，但我们反对搞意识形态划线、对华恶意抹黑。",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251009_11724430.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2025年10月9日外交部发言人郭嘉昆主持例行记者会 片段 8,"法新社记者：中方对当前加沙停火协议有何评论？
郭嘉昆：中方希望尽早实现加沙全面永久停火，有效缓解人道危机，缓和地区紧张局势。中方主张坚持“巴人治巴”原则，推动落实“两国方案”，愿同国际社会一道，为早日全面、公正、持久解决巴勒斯坦问题、推动中东地区实现和平稳定作出不懈努力。 相关附件",访谈语料,2025,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202510/t20251009_11724430.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
