annotation_id,pair_id,source,dataset_name,speaker_a,turn_a,speaker_b,turn_b,resonance_present,label_reproduction,label_parallelism,label_selective_reuse,label_repair,label_contrast,label_analogy_candidate,evidence_span_a,evidence_span_b,annotator_note,uncertainty_reason,gold_candidate_status,top30_review_applied,reviewer_confidence,final_decision_note,previous_resonance_present,previous_label_reproduction,previous_label_parallelism,previous_label_selective_reuse,previous_label_repair,previous_label_contrast,previous_label_analogy_candidate,previous_evidence_span_a,previous_evidence_span_b,gold_candidate_v2_status,round2_review_applied,round2_reviewer_confidence,round2_final_decision_note,round2_previous_resonance_present,round2_previous_label_reproduction,round2_previous_label_parallelism,round2_previous_label_selective_reuse,round2_previous_label_repair,round2_previous_label_contrast,round2_previous_label_analogy_candidate,round2_previous_evidence_span_a,round2_previous_evidence_span_b,gold_candidate_v3_status,final_sanity_review_applied,final_sanity_reviewer_confidence,final_sanity_final_decision_note,final_sanity_previous_resonance_present,final_sanity_previous_label_reproduction,final_sanity_previous_label_parallelism,final_sanity_previous_label_selective_reuse,final_sanity_previous_label_repair,final_sanity_previous_label_contrast,final_sanity_previous_label_analogy_candidate,final_sanity_previous_evidence_span_a,final_sanity_previous_evidence_span_b,final_sanity_inferred_from_user_message,final_sanity_changed_fields,gold_v1_status,gold_v1_freeze_source,gold_v1_frozen_at
F300V1-0129,2735082,文本对话,朴通事,甲,说三日三宿，从今日起，后日罢散。诸国人民，一切善男善女，不知其数，发大慈心，都往那里听佛法去。这的真善智识那里寻去，咱也随喜去来。,乙,你且停一停，我到衙门押了公座便来。,yes,0,0,1,0,1,0,咱也随喜去来,你且停一停,B承接A提出的一同前往行动，并用“且停一停”暂时阻止，形成对比。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0130,2756376,影视对白,subtitle-useless,,没人责备你,,诽谤不会成为阻碍,no,0,0,0,0,0,0,,,B谈“诽谤”未稳定复现或改造A中“责备”的表达结构，语义关系不足以判为共鸣。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0131,2678934,文本对话,雷雨,周朴园,你想见他？,鲁侍萍,嗯，他在哪儿？,yes,1,0,1,0,0,0,他,他,B复现人物指称“他”，并围绕A的见面意愿继续追问其位置。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0132,2696837,访谈语料,mfa_press,毛宁,乌克兰危机“和平之友”小组成立的目的就是停火止战、劝和促谈，为争取和平营造氛围、积累条件。小组成立以来为政治解决危机发挥了建设性作用，未来也将继续为此作出积极努力。,《北京青年报》记者,据了解，中方已经同意恢复中国公民赴加拿大团队游。发言人对此有何评论？,no,0,0,0,0,0,0,,,B提出加拿大团队游的新问题，与A关于乌克兰危机的答复无相邻共鸣关系。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0133,2724163,文本对话,清平山堂话本,李社长,我有个女孩儿，刘二哥求作媳妇，就今日说开。,刘添祥,既如此，选个吉日良辰，下些定礼。,yes,0,0,1,0,0,0,求作媳妇,下些定礼,B承接A提出的婚事安排，并给出择日下定礼的后续程序。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0134,2964351,日常对话,chatterbot,,是啊,,我能帮你什么吗?,no,0,0,0,0,0,0,,,B从简单附和转入服务询问，未复用A的立场或结构资源。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0135,2758500,网络回帖,贴吧回帖,上文,瞎扯淡，连海棠依旧这种纯洗白片，都可以看出毛周斗法的影子,回帖,一身冷汗,uncertain,0,0,?,0,0,0,瞎扯淡,一身冷汗,B表达对A强烈评价的情绪反应，但缺少可定位的核心机制，暂作边界样本。,主要是态度/情绪呼应，不宜强行归入核心标签。,top30_reviewed,1,medium,B主要是情绪/态度反应，缺少可定位的形式复用或结构映射，作为纯情绪呼应边界样本保留uncertain。,uncertain,0,0,?,0,0,0,瞎扯淡,一身冷汗,top30_reviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0136,2700536,文本对话,水浒传,三个头领,哥哥去清风寨回来，是必再到山寨相会几时。,宋江,再得相见。,yes,0,0,1,0,0,0,再到山寨相会,再得相见,B承接A关于再次相会的期待，以“再得相见”表达回应。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0137,2734311,文本对话,老乞大,甲,哥哥你贵姓？,乙,我姓王。,yes,1,1,1,0,0,0,贵姓,我姓王,B复现“姓”并用“王”填入A的姓氏槽位，属于典型填槽问答。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0138,3010852,日常对话,douban-multiturn-100w,甲,孕妇修佛未吃肉医生检查说胎儿发育不好个头过小,乙,专念地藏菩萨本愿经地藏菩萨名号观世音菩萨普门品观世音菩萨名号佛号或者佛说观无量寿佛经url 0024htm另外怀孕不要念般若空性类的经典,no,0,0,0,0,0,0,,,B给出宗教建议，但没有稳定复现A关于孕妇饮食和胎儿发育的表达资源。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0139,2751387,日常对话,chatterbot-1k,,你是脑残,,你疯了,yes,1,1,1,0,1,0,你是脑残,你疯了,两轮共享“你+负面评价”框架，B以同类辱骂反击A。,,ai_assisted_unreviewed,0,,,,,,,,,,,,round2_reviewed,1,high,两轮共享“你+负面评价”框架，B以同类辱骂反击A，保留yes。,yes,1,1,1,0,1,0,你是脑残,你疯了,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0140,2718040,文本对话,平凡的世界,田福军,快进窑里来坐！,李登云,这几年徐老过生日，不都是你亲自上手炒菜吗？今年怎不再露一手呢？,no,0,0,0,0,0,0,,,B转入生日炒菜话题，与A“进窑里来坐”的邀请缺少稳定承接。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0141,2723494,文本对话,唐传奇,,【澄】：厌厌夜饮，不醉无归。,女,天色如此，归亦何往哉？,yes,1,0,1,0,1,0,无归,归亦何往哉,B复现“归”，并把A的“不醉无归”转化为对归处的反问，形成选择性承接和对比。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0142,2751161,日常对话,青云语料,问,甘正传,答,你们这些淫，聊上一会，呆会就说我笨，往往自己就是笨蛋,no,0,0,0,0,0,0,,,B转入泛化辱骂和自我辩护，未稳定复现或改造A中的具体表达资源。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0143,2686440,文本对话,红楼梦,宝钗,依我说妈妈也不用去，由着他们闹去罢。这也是没法儿的事了。,薛姨妈,这那里还了得！,yes,0,0,1,0,1,0,这也是没法儿的事了,这那里还了得,B用“这”稳定指回A所说的无可奈何局面，并以“那里还了得”作反向评价。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0144,2734246,文本对话,论语,长沮,夫执舆者为谁？,子路,为孔丘,yes,0,1,1,0,0,0,为谁,为孔丘,B用“孔丘”填入A的“为谁”人物槽位，属于典型填槽型问答。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0145,2747815,日常对话,qingyun-11w,问,小色狼,答,好滴,no,0,0,0,0,0,0,,,B只是简单应答，未复现或稳定承接A的称呼资源。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0146,2723063,文本对话,骆驼祥子,虎妞,放心吧，赁给丁四拉着呢！,祥子,啊！,no,0,0,0,0,0,0,,,B只有感叹式短答，缺少可定位的复现、填槽或结构映射。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0147,2693844,访谈语料,china_interview,中国网,其实造福了全人类。,孙国吉,对。 国家林业局天然林保护工程管理中心（天保办）主任孙国吉做客中国网《中国访谈》直播间。,uncertain,0,0,?,0,0,0,造福了全人类,对,B的“对”明显表达立场附和，但没有可稳定归入复现、平行、修正或对比的核心机制。,主要是纯立场附和，暂不强行纳入核心标签。,top30_reviewed,1,low,B的“对”是立场附和，后半句又疑似访谈材料错接，缺少稳定核心机制，保留uncertain。,uncertain,0,0,?,0,0,0,造福了全人类,对,top30_reviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0148,2730625,文本对话,朱子语类,问者,简易,朱子,若长是易时，更有甚么险？他便不知险矣。若长是简时，更有甚么阻？他便不知阻矣。只是当忧患之际方见得,yes,1,0,1,0,1,0,简易,易 ||| 简,B拆解A中的“简易”，分别解释“易/简”与“险/阻”的关系，形成复现和对比式阐释。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0149,2915123,网络回帖,tieba-305w,上帖,乔科尔 速度不差吧,回帖,那个时代技术最好的英格兰球员,yes,0,0,1,0,0,0,乔科尔,那个时代技术最好的英格兰球员,B用“那个时代技术最好的英格兰球员”指回A中的乔科尔，并围绕其能力维度继续评价。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0150,2735985,文本对话,世说新语,子敬,井丹高洁,子猷,未若长卿慢世。,yes,0,1,1,0,1,1,井丹高洁,未若长卿慢世,B以另一人物及品评维度回应A的人物评价，形成比较性结构平行、选择性承接和类比候选。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0151,2734271,文本对话,老乞大,甲,既是这月初一日离了王京，到今半个月，怎麽才到的这里？,乙,我有一个火伴落后了来，我沿路上慢慢的行着等候来，因此上来的迟了。,yes,0,0,1,0,0,0,怎麽才到的这里,因此上来的迟了,B用同伴落后的原因填补A的“怎么才到”原因槽位，属于问答填槽型弱共鸣。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0152,2996313,日常对话,douban-multiturn-100w,甲,还是上次那种会重复的,乙,哦好的那没事的,no,0,0,0,0,0,0,,,B只是表示接受和无事，未稳定复用A中“重复”的表达资源。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0153,2971567,影视对白,subtitle-useless,,不我要找出是谁要杀死帕默总统,,你想怎么做?,yes,0,0,1,0,0,0,找出是谁要杀死帕默总统,你想怎么做,B承接A要找出凶手的行动目标，并追问实现方式。,,ai_assisted_unreviewed,0,,,,,,,,,,,,round2_reviewed,1,high,B承接A提出的行动目标，并追问实现方式，属于稳定的行动方案承接，保留yes。,yes,0,0,1,0,0,0,找出是谁要杀死帕默总统,你想怎么做,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0154,2736359,文本对话,世说新语,温公,卿但遥拜，必无它。我为卿保之。,庾公,至，便拜。,yes,1,0,1,0,0,0,遥拜,便拜,B复现“拜”的行动，并将A的建议落实为后续动作。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0155,2696054,访谈语料,mfa_press,共同社记者,发言人刚刚发布了加拿大外长即将访华的消息，王毅外长将与加拿大外长讨论哪些方面的话题？能否分享更多消息？,林剑,乔利外长访华期间，双方将就中加关系和共同关心的问题深入沟通，推动两国关系改善和发展。 相关附件,yes,1,0,1,0,0,0,加拿大外长 ||| 哪些方面的话题,乔利外长访华期间 ||| 中加关系和共同关心的问题,B复现加拿大外长访华议题，并以“中加关系和共同关心的问题”填入A的话题槽位。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0156,2694179,访谈语料,china_live,中新社记者,近日，交通部印发了《进一步促进邮轮运输及旅游服务发展的若干措施》，能否介绍一下有关情况？,李扬,关于邮轮的问题，请水运局局长杨华雄先生介绍。,no,0,0,0,0,0,0,,,B只是把问题转交给另一位发言人，不形成可分析的形式或结构映射。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_after_final_sanity,1,high,B只是把问题转交给另一位发言人，不形成可分析的形式或结构映射，维持no。,no,0,0,0,0,0,0,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0157,2725236,文本对话,朱子语类,守约,物格、知至，到曾子悟忠恕于一唯处，方是知得至否？,朱子,亦是如此。只是就小处一事一物上理会得到，亦是知,yes,1,0,1,0,0,0,知至,知,B复现“知”这一核心概念，并对A提出的“知至否”作解释性回应。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0158,2720818,文本对话,平凡的世界,田晓霞,今天晚上，你把金波也叫上，我在学校门口等你们。,孙少平,那好吧！你要不要去一下我住的地方？,no,0,0,0,0,0,0,,,B只是接受约定后另起邀请，未稳定复用A的时间、地点或人物安排结构。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0159,2735303,文本对话,朴通事,甲,你摘馈我些叶儿。,乙,要做甚麽？,yes,0,0,1,0,0,0,摘馈我些叶儿,要做甚麽,B承接A要求摘叶的行动，并追问其用途。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0160,2734150,文本对话,论语,子路,闻斯行诸？,孔子,有父兄在，如之何闻斯行之？,yes,1,1,1,0,1,0,闻斯行诸,闻斯行之,B复现“闻斯行”的表达框架，并用父兄在场反向限制A的行动判断。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0161,2705340,文本对话,水浒传,李逵,这个庄客倒眼乖。,太公,师父怎生得知？,yes,0,0,1,0,0,0,眼乖,怎生得知,B承接A对庄客机灵的判断，并追问其判断依据。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0162,2678195,文本对话,雷雨,鲁侍萍,哦，我的孩子，我的孩子今天受了委屈了。,鲁贵,你看看，这孩子一身小姐气，她要跟你不是受罪么？,yes,1,0,1,0,1,0,我的孩子 ||| 受了委屈,这孩子 ||| 受罪,B复现“孩子/受”的评价框架，并将A的委屈判断转为对孩子气的反向评价。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0163,2751288,日常对话,chatterbot-1k,,我买股票了,,你觉得股市要走红了吗？,yes,1,0,1,0,0,0,买股票,股市要走红了吗,B承接A买股票的信息，并追问其对股市走势的判断。,,ai_assisted_unreviewed,0,,,,,,,,,,,,round2_reviewed,1,high,B承接A买股票的信息，并追问股市走势，语义承接明确，保留yes。,yes,1,0,1,0,0,0,买股票,股市要走红了吗,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0164,2724401,文本对话,清平山堂话本,如春,我不似你这等淫贱，贪生受辱，枉为人在世，泼贱之女！,金莲,好言不听，祸必临身！,yes,0,0,1,0,1,0,不似你这等淫贱,好言不听,B把A的激烈拒斥理解为不听劝，并以祸必临身作反向警告。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0165,2733820,文本对话,孟子,陈相,否。许子衣褐,孟子,许子冠乎？,yes,1,0,1,0,0,0,许子衣褐,许子冠乎,B复现“许子”，并围绕其衣冠情况继续追问。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0166,2693769,访谈语料,china_interview,中国网,在您看来，文化创意产业对社会经济转型有什么意义？,于新芳,文化创意产业对鄂尔多斯转型发展意义极其重大。因为我们是资源型地区，所以只有通过文化创意，通过引进外来的人才，通过激发外地人才到鄂尔多斯创业，我们才能在资源型之外逐步走出另外一条路子。 鄂尔多斯市常委、东胜区区委书记 于新芳接受中国网《中国访谈》节目专访,yes,1,0,1,0,0,0,文化创意产业 ||| 有什么意义,文化创意产业 ||| 意义极其重大,B复现“文化创意产业/意义”议题，并直接填入A的意义询问槽位。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0167,2841351,日常对话,chatterbot,,什么样的电脑,,"我在各种计算机上工作,MAC,IBM或UNIX,对我来说没关系。",yes,0,1,1,0,0,0,什么样的电脑,"各种计算机上工作,MAC,IBM或UNIX",B用计算机类型列表填入A的“什么样的电脑”开放槽位。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0168,2688208,文本对话,红楼梦,道人,来自有地，去自有方。,便长揖请,老道从何处修来，在此结庐？此庙何名？庙中共有几人？或欲真修，岂无名山；或欲结缘，何不通衢？,yes,1,0,1,0,0,0,来自有地，去自有方,从何处修来,B承接A关于来去有源的说法，追问其修行来源和所在处。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0169,2706337,网络回帖,tieba-305w,上帖,忠言逆耳,回帖,是的,uncertain,0,0,?,0,0,0,忠言逆耳,是的,B只是对A的格言作立场确认，缺少可稳定定位的核心机制。,主要是纯确认/附和，暂不强行标为核心共鸣。,top30_reviewed,1,medium,B只是对格言作确认，属于纯立场附和/确认边界，不进入核心标签，保留uncertain。,uncertain,0,0,?,0,0,0,忠言逆耳,是的,top30_reviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0170,2801273,日常对话,qingyun-11w,问,你喜欢的人,答,当然有喽，我喜欢你呀,yes,1,0,1,0,0,0,喜欢的人,喜欢你,B复现“喜欢”，并用“你”填入A的喜欢对象槽位。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0171,2706503,日常对话,青云语料,问,仔要跑去主人的梦里找主人了,答,主人qq979910271.小宇，827308479何玲燕,yes,1,0,1,0,0,0,主人,主人,B复现“主人”，并给出主人信息，属于弱选择性承接。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0172,2723479,文本对话,唐传奇,,【父、妪】：客冲雪寒甚，请前就火。,,【澄】：西去县尚远，乞宿于此。,no,0,0,0,0,0,0,,,B从就火邀请转为请求住宿，语义相关但缺少稳定复现或结构映射。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0173,2755159,网络回帖,贴吧回帖,上文,参考北韩,回帖,台湾蒋氏又参考谁呢？,yes,1,1,1,0,1,1,参考北韩,参考谁,B复现“参考”框架并替换比较对象，反向追问台湾蒋氏的参照来源。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0174,2715063,文本对话,西游记,行者,如来！我听见人讲说，那妖精与你有亲哩。,如来,这个刁猢狲！怎么个妖精与我有亲？,yes,1,1,1,1,1,0,妖精与你有亲,妖精与我有亲,B近乎复现A的指控并改换人称，以反问方式质疑和修正A的说法。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0175,2734618,文本对话,老乞大,乙,我这一百零五两，该多少牙税钱？,甲,你自算，一两该三分，十两该三钱，一百零五两，牙税钱该三两一钱五分。,yes,1,1,1,0,0,0,该多少牙税钱,牙税钱该三两一钱五分,B复现“牙税钱/该”，并用具体数额填入A的金额槽位。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0176,2791322,日常对话,douban-multiturn-100w,甲,7天以上是20元一天,乙,那么是几个人一起住呢,no,0,0,0,0,0,0,,,B转问住宿人数，与A的价格说明相邻但没有稳定复现或改造A的结构。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0177,2756796,影视对白,subtitle-useless,,还有些人说是狄俄尼索斯的孩子,,只有女人才了解狄俄尼索斯,yes,1,0,1,0,0,0,狄俄尼索斯,狄俄尼索斯,B复现“狄俄尼索斯”，并围绕该对象补充评价。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0178,2735841,文本对话,世说新语,蓝田,汝谓我堪此不？,文度,何为不堪！但克让自是美事，恐不可阙。,yes,1,0,1,0,1,0,堪此不,何为不堪,B复现“堪/不堪”，并以反问肯定A询问的能力判断。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
